Timestamps,wc2-absolute,wc3-absolute,wc1-absolute,wc2-relative,wc3-relative,wc1-relative
1566557925,11,2,3,0.6875,0.125,0.1875
1566557926,12,3,2,0.7058823529411765,0.17647058823529413,0.11764705882352941
1566557927,14,1,0,0.9333333333333333,0.06666666666666667,0
1566557928,11,1,3,0.7333333333333333,0.06666666666666667,0.2
1566557929,15,1,1,0.8823529411764706,0.058823529411764705,0.058823529411764705
1566557930,12,1,4,0.7058823529411765,0.058823529411764705,0.23529411764705882
1566557931,14,1,1,0.875,0.0625,0.0625
1566557932,14,0,2,0.875,0,0.125
1566557933,10,3,1,0.7142857142857143,0.21428571428571427,0.07142857142857142
1566557934,13,2,3,0.7222222222222222,0.1111111111111111,0.16666666666666666
1566557935,14,0,2,0.875,0,0.125
1566557936,15,1,0,0.9375,0.0625,0
1566557937,15,0,0,1.0,0,0
1566557938,16,0,1,0.9411764705882353,0,0.058823529411764705
1566557939,12,0,3,0.8,0,0.2
1566557940,14,1,1,0.875,0.0625,0.0625
1566557941,15,0,1,0.9375,0,0.0625
1566557942,16,0,0,1.0,0,0
1566557943,16,0,0,1.0,0,0
1566557944,13,3,1,0.7647058823529411,0.17647058823529413,0.058823529411764705
1566557945,13,0,3,0.8125,0,0.1875
1566557946,16,0,0,1.0,0,0
1566557947,14,1,1,0.875,0.0625,0.0625
1566557948,12,0,2,0.8571428571428571,0,0.14285714285714285
1566557949,13,3,1,0.7647058823529411,0.17647058823529413,0.058823529411764705
1566557950,13,1,2,0.8125,0.0625,0.125
1566557951,13,1,2,0.8125,0.0625,0.125
1566557952,12,2,1,0.8,0.13333333333333333,0.06666666666666667
1566557953,14,2,1,0.8235294117647058,0.11764705882352941,0.058823529411764705
1566557954,14,1,2,0.8235294117647058,0.058823529411764705,0.11764705882352941
1566557955,13,1,2,0.8125,0.0625,0.125
1566557956,14,0,2,0.875,0,0.125
1566557957,12,0,3,0.8,0,0.2
1566557958,15,0,1,0.9375,0,0.0625
1566557959,13,1,2,0.8125,0.0625,0.125
1566557960,12,3,2,0.7058823529411765,0.17647058823529413,0.11764705882352941
1566557961,12,1,3,0.75,0.0625,0.1875
1566557962,12,2,2,0.75,0.125,0.125
1566557963,13,1,2,0.8125,0.0625,0.125
1566557964,12,2,1,0.8,0.13333333333333333,0.06666666666666667
1566557965,15,1,0,0.9375,0.0625,0
1566557966,13,0,3,0.8125,0,0.1875
1566557967,13,1,3,0.7647058823529411,0.058823529411764705,0.17647058823529413
1566557968,15,0,1,0.9375,0,0.0625
1566557969,12,0,3,0.8,0,0.2
1566557970,14,0,3,0.8235294117647058,0,0.17647058823529413
1566557971,13,0,2,0.8666666666666667,0,0.13333333333333333
1566557972,16,0,0,1.0,0,0
1566557973,16,0,1,0.9411764705882353,0,0.058823529411764705
1566557974,11,1,2,0.7857142857142857,0.07142857142857142,0.14285714285714285
1566557975,15,0,1,0.9375,0,0.0625
1566557976,16,0,0,1.0,0,0
1566557977,15,0,0,1.0,0,0
1566557978,12,1,1,0.8571428571428571,0.07142857142857142,0.07142857142857142
1566557979,14,1,1,0.875,0.0625,0.0625
1566557980,11,4,0,0.7333333333333333,0.26666666666666666,0
1566557981,11,1,2,0.7857142857142857,0.07142857142857142,0.14285714285714285
1566557982,12,2,2,0.75,0.125,0.125
1566557983,12,1,2,0.8,0.06666666666666667,0.13333333333333333
1566557984,12,1,0,0.9230769230769231,0.07692307692307693,0
1566557985,12,1,3,0.75,0.0625,0.1875
1566557986,15,0,1,0.9375,0,0.0625
1566557987,14,1,0,0.9333333333333333,0.06666666666666667,0
1566557988,13,1,0,0.9285714285714286,0.07142857142857142,0
1566557989,16,1,0,0.9411764705882353,0.058823529411764705,0
1566557990,15,0,0,1.0,0,0
1566557991,10,1,3,0.7142857142857143,0.07142857142857142,0.21428571428571427
1566557992,14,1,0,0.9333333333333333,0.06666666666666667,0
1566557993,13,1,0,0.9285714285714286,0.07142857142857142,0
1566557994,16,0,0,1.0,0,0
1566557995,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667
1566557996,13,2,0,0.8666666666666667,0.13333333333333333,0
1566557997,15,0,0,1.0,0,0
1566557998,12,2,1,0.8,0.13333333333333333,0.06666666666666667
1566557999,15,1,0,0.9375,0.0625,0
1566558000,11,0,0,1.0,0,0
1566558001,17,0,0,1.0,0,0
1566558002,16,1,0,0.9411764705882353,0.058823529411764705,0
1566558003,12,1,1,0.8571428571428571,0.07142857142857142,0.07142857142857142
1566558004,14,0,1,0.9333333333333333,0,0.06666666666666667
1566558005,12,1,2,0.8,0.06666666666666667,0.13333333333333333
1566558006,15,0,0,1.0,0,0
1566558007,12,3,0,0.8,0.2,0
1566558008,15,1,0,0.9375,0.0625,0
1566558009,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558010,12,1,1,0.8571428571428571,0.07142857142857142,0.07142857142857142
1566558011,11,2,3,0.6875,0.125,0.1875
1566558012,14,0,0,1.0,0,0
1566558013,14,1,1,0.875,0.0625,0.0625
1566558014,13,2,0,0.8666666666666667,0.13333333333333333,0
1566558015,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558016,18,0,0,1.0,0,0
1566558017,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558018,14,0,0,1.0,0,0
1566558019,15,0,0,1.0,0,0
1566558020,15,0,1,0.9375,0,0.0625
1566558021,14,1,1,0.875,0.0625,0.0625
1566558022,11,0,2,0.8461538461538461,0,0.15384615384615385
1566558023,14,2,1,0.8235294117647058,0.11764705882352941,0.058823529411764705
1566558024,13,0,0,1.0,0,0
1566558025,15,1,0,0.9375,0.0625,0
1566558026,13,2,0,0.8666666666666667,0.13333333333333333,0
1566558027,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558028,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558029,13,0,1,0.9285714285714286,0,0.07142857142857142
1566558030,13,1,2,0.8125,0.0625,0.125
1566558031,14,0,2,0.875,0,0.125
1566558032,15,0,0,1.0,0,0
1566558033,15,0,0,1.0,0,0
1566558034,13,2,0,0.8666666666666667,0.13333333333333333,0
1566558035,12,1,1,0.8571428571428571,0.07142857142857142,0.07142857142857142
1566558036,14,0,2,0.875,0,0.125
1566558037,14,0,0,1.0,0,0
1566558038,15,0,0,1.0,0,0
1566558039,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558040,15,0,0,1.0,0,0
1566558041,16,0,0,1.0,0,0
1566558042,16,0,0,1.0,0,0
1566558043,14,0,0,1.0,0,0
1566558044,14,0,1,0.9333333333333333,0,0.06666666666666667
1566558045,12,2,1,0.8,0.13333333333333333,0.06666666666666667
1566558046,14,0,1,0.9333333333333333,0,0.06666666666666667
1566558047,15,0,0,1.0,0,0
1566558048,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558049,11,3,0,0.7857142857142857,0.21428571428571427,0
1566558050,15,1,0,0.9375,0.0625,0
1566558051,12,2,1,0.8,0.13333333333333333,0.06666666666666667
1566558052,16,0,0,1.0,0,0
1566558053,14,0,0,1.0,0,0
1566558054,13,2,0,0.8666666666666667,0.13333333333333333,0
1566558055,15,0,0,1.0,0,0
1566558056,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558057,15,1,0,0.9375,0.0625,0
1566558058,15,0,0,1.0,0,0
1566558059,12,2,1,0.8,0.13333333333333333,0.06666666666666667
1566558060,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558061,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558062,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558063,12,0,3,0.8,0,0.2
1566558064,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558065,16,0,0,1.0,0,0
1566558066,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558067,14,0,0,1.0,0,0
1566558068,15,1,0,0.9375,0.0625,0
1566558069,14,0,1,0.9333333333333333,0,0.06666666666666667
1566558070,14,0,0,1.0,0,0
1566558071,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558072,13,0,0,1.0,0,0
1566558073,15,0,0,1.0,0,0
1566558074,10,1,1,0.8333333333333334,0.08333333333333333,0.08333333333333333
1566558075,16,0,0,1.0,0,0
1566558076,10,2,1,0.7692307692307693,0.15384615384615385,0.07692307692307693
1566558077,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558078,14,0,0,1.0,0,0
1566558079,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558080,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558081,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558082,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558083,12,1,2,0.8,0.06666666666666667,0.13333333333333333
1566558084,11,1,1,0.8461538461538461,0.07692307692307693,0.07692307692307693
1566558085,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558086,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558087,13,0,0,1.0,0,0
1566558088,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558089,16,0,0,1.0,0,0
1566558090,10,3,0,0.7692307692307693,0.23076923076923078,0
1566558091,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558092,14,0,0,1.0,0,0
1566558093,9,1,3,0.6923076923076923,0.07692307692307693,0.23076923076923078
1566558094,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667
1566558095,15,0,0,1.0,0,0
1566558096,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558097,11,0,1,0.9166666666666666,0,0.08333333333333333
1566558098,16,0,0,1.0,0,0
1566558099,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558100,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558101,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558102,11,2,1,0.7857142857142857,0.14285714285714285,0.07142857142857142
1566558103,14,0,0,1.0,0,0
1566558104,10,3,0,0.7692307692307693,0.23076923076923078,0
1566558105,15,1,0,0.9375,0.0625,0
1566558106,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558107,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667
1566558108,14,0,0,1.0,0,0
1566558109,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558110,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558111,17,0,0,1.0,0,0
1566558112,14,0,0,1.0,0,0
1566558113,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558114,16,0,0,1.0,0,0
1566558115,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558116,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558117,14,0,0,1.0,0,0
1566558118,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558119,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558120,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558121,12,3,0,0.8,0.2,0
1566558122,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558123,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667
1566558124,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558125,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558126,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558127,13,1,1,0.8666666666666667,0.06666666666666667,0.06666666666666667
1566558128,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558129,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558130,13,0,0,1.0,0,0
1566558131,14,0,0,1.0,0,0
1566558132,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558133,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558134,13,0,0,1.0,0,0
1566558135,14,1,1,0.875,0.0625,0.0625
1566558136,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558137,12,1,1,0.8571428571428571,0.07142857142857142,0.07142857142857142
1566558138,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558139,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558140,15,0,0,1.0,0,0
1566558141,14,0,0,1.0,0,0
1566558142,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558143,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558144,12,0,1,0.9230769230769231,0,0.07692307692307693
1566558145,14,0,2,0.875,0,0.125
1566558146,13,0,0,1.0,0,0
1566558147,12,3,0,0.8,0.2,0
1566558148,12,0,0,1.0,0,0
1566558149,13,0,0,1.0,0,0
1566558150,13,0,0,1.0,0,0
1566558151,13,0,0,1.0,0,0
1566558152,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558153,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558154,14,0,1,0.9333333333333333,0,0.06666666666666667
1566558155,12,0,0,1.0,0,0
1566558156,14,0,0,1.0,0,0
1566558157,13,0,0,1.0,0,0
1566558158,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558159,11,0,1,0.9166666666666666,0,0.08333333333333333
1566558160,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558161,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558162,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558163,9,2,2,0.6923076923076923,0.15384615384615385,0.15384615384615385
1566558164,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558165,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558166,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558167,13,0,0,1.0,0,0
1566558168,13,0,0,1.0,0,0
1566558169,7,2,2,0.6363636363636364,0.18181818181818182,0.18181818181818182
1566558170,14,0,0,1.0,0,0
1566558171,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558172,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558173,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558174,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558175,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558176,13,0,0,1.0,0,0
1566558177,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558178,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558179,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558180,13,0,0,1.0,0,0
1566558181,10,3,0,0.7692307692307693,0.23076923076923078,0
1566558182,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558183,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558184,11,1,1,0.8461538461538461,0.07692307692307693,0.07692307692307693
1566558185,12,0,0,1.0,0,0
1566558186,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558187,12,1,1,0.8571428571428571,0.07142857142857142,0.07142857142857142
1566558188,12,0,1,0.9230769230769231,0,0.07692307692307693
1566558189,13,0,0,1.0,0,0
1566558190,10,3,0,0.7692307692307693,0.23076923076923078,0
1566558191,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558192,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558193,13,0,0,1.0,0,0
1566558194,10,2,1,0.7692307692307693,0.15384615384615385,0.07692307692307693
1566558195,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558196,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558197,11,3,0,0.7857142857142857,0.21428571428571427,0
1566558198,12,0,0,1.0,0,0
1566558199,12,0,1,0.9230769230769231,0,0.07692307692307693
1566558200,10,3,0,0.7692307692307693,0.23076923076923078,0
1566558201,12,0,1,0.9230769230769231,0,0.07692307692307693
1566558202,13,0,0,1.0,0,0
1566558203,13,0,0,1.0,0,0
1566558204,9,3,0,0.75,0.25,0
1566558205,14,0,0,1.0,0,0
1566558206,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558207,13,0,0,1.0,0,0
1566558208,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558209,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558210,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558211,13,0,0,1.0,0,0
1566558212,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558213,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558214,14,0,0,1.0,0,0
1566558215,12,0,0,1.0,0,0
1566558216,12,0,0,1.0,0,0
1566558217,14,1,0,0.9333333333333333,0.06666666666666667,0
1566558218,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558219,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558220,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558221,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558222,13,0,0,1.0,0,0
1566558223,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558224,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558225,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558226,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558227,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558228,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558229,12,3,0,0.8,0.2,0
1566558230,12,0,0,1.0,0,0
1566558231,12,2,0,0.8571428571428571,0.14285714285714285,0
1566558232,13,0,0,1.0,0,0
1566558233,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558234,13,1,0,0.9285714285714286,0.07142857142857142,0
1566558235,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558236,14,0,0,1.0,0,0
1566558237,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558238,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558239,11,0,0,1.0,0,0
1566558240,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558241,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558242,12,0,0,1.0,0,0
1566558243,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558244,8,2,0,0.8,0.2,0
1566558245,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558246,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558247,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558248,11,0,0,1.0,0,0
1566558249,8,4,0,0.6666666666666666,0.3333333333333333,0
1566558250,13,0,0,1.0,0,0
1566558251,11,0,0,1.0,0,0
1566558252,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558253,9,1,0,0.9,0.1,0
1566558254,14,0,0,1.0,0,0
1566558255,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558256,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558257,8,4,0,0.6666666666666666,0.3333333333333333,0
1566558258,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558259,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558260,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558261,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558262,9,4,0,0.6923076923076923,0.3076923076923077,0
1566558263,7,3,0,0.7,0.3,0
1566558264,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558265,13,0,0,1.0,0,0
1566558266,8,4,0,0.6666666666666666,0.3333333333333333,0
1566558267,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558268,8,3,0,0.7272727272727273,0.2727272727272727,0
1566558269,12,0,0,1.0,0,0
1566558270,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558271,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558272,9,3,0,0.75,0.25,0
1566558273,12,0,0,1.0,0,0
1566558274,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558275,9,3,0,0.75,0.25,0
1566558276,8,4,0,0.6666666666666666,0.3333333333333333,0
1566558277,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558278,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558279,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558280,12,0,0,1.0,0,0
1566558281,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558282,8,2,0,0.8,0.2,0
1566558283,13,2,0,0.8666666666666667,0.13333333333333333,0
1566558284,7,2,0,0.7777777777777778,0.2222222222222222,0
1566558285,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558286,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558287,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558288,12,1,0,0.9230769230769231,0.07692307692307693,0
1566558289,11,0,0,1.0,0,0
1566558290,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558291,9,3,0,0.75,0.25,0
1566558292,10,2,0,0.8333333333333334,0.16666666666666666,0
1566558293,9,4,0,0.6923076923076923,0.3076923076923077,0
1566558294,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558295,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558296,9,3,0,0.75,0.25,0
1566558297,10,1,0,0.9090909090909091,0.09090909090909091,0
1566558298,11,2,0,0.8461538461538461,0.15384615384615385,0
1566558299,11,1,0,0.9166666666666666,0.08333333333333333,0
1566558300,12,1,0,0.9230769230769231,0.07692307692307693,0
